ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
11544;40;Asian-Pac-Islander;Female;Local-gov;118354;Prof-school;15;Married-civ-spouse;Prof-specialty;Wife;0;0;79;Philippines;>50K
11545;29;White;Male;Local-gov;257406;HS-grad;9;Separated;Prof-specialty;Unmarried;0;0;45;United-States;<=50K
11546;51;White;Female;Local-gov;312630;HS-grad;9;Married-civ-spouse;Transport-moving;Wife;0;0;45;United-States;<=50K
11547;24;White;Male;Private;330932;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;28;Mexico;<=50K
11548;53;Black;Female;Private;188844;Bachelors;13;Divorced;Prof-specialty;Not-in-family;0;0;30;United-States;<=50K
11549;46;White;Male;Private;122445;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
11550;19;White;Male;Private;40135;HS-grad;9;Never-married;Transport-moving;Own-child;0;0;20;United-States;<=50K
11551;29;White;Male;State-gov;243528;Bachelors;13;Never-married;Tech-support;Own-child;0;0;40;Columbia;<=50K
11552;63;White;Male;Private;115497;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
11553;36;Black;Female;Federal-gov;199974;Bachelors;13;Never-married;Prof-specialty;Not-in-family;7328;0;38;United-States;>50K
11554;32;White;Male;Private;170829;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;25;United-States;<=50K
11555;42;White;Male;Local-gov;166533;Some-college;10;Married-civ-spouse;Protective-serv;Husband;4589;0;52;United-States;<=50K
11556;19;White;Male;Private;247854;HS-grad;9;Never-married;Handlers-cleaners;Other-relative;0;0;55;Ecuador;<=50K
11557;38;Amer-Indian-Eskimo;Female;Private;178441;Bachelors;13;Separated;Prof-specialty;Unmarried;0;0;38;United-States;<=50K
11558;23;White;Male;Private;129073;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;35;United-States;<=50K
11559;45;Asian-Pac-Islander;Male;Private;174529;Bachelors;13;Married-civ-spouse;Tech-support;Husband;19382;0;50;China;>50K
11560;38;White;Female;Local-gov;155577;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;0;0;35;United-States;<=50K
11561;50;White;Male;Federal-gov;54873;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11562;42;White;Male;Private;184167;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
11563;53;Black;Female;Private;399896;10th;6;Widowed;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
11564;36;White;Female;Private;177719;Bachelors;13;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
11565;50;White;Male;Private;58929;Some-college;10;Married-spouse-absent;Sales;Unmarried;0;0;50;United-States;<=50K
11566;26;White;Female;Federal-gov;262682;Some-college;10;Never-married;Tech-support;Own-child;0;455;40;United-States;<=50K
11567;33;Asian-Pac-Islander;Male;Self-emp-not-inc;182550;Assoc-voc;11;Never-married;Sales;Other-relative;0;0;50;United-States;<=50K
11568;31;White;Male;Private;140752;HS-grad;9;Widowed;Transport-moving;Not-in-family;0;0;24;United-States;<=50K
11569;56;White;Male;Self-emp-not-inc;267350;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;45;United-States;<=50K
11570;38;White;Male;Private;273148;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
11571;31;White;Male;Private;276612;11th;7;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11572;20;White;Female;Local-gov;195037;Bachelors;13;Never-married;Adm-clerical;Own-child;0;0;15;United-States;<=50K
11573;22;White;Male;Private;288833;Some-college;10;Never-married;Craft-repair;Own-child;0;0;60;United-States;<=50K
11574;71;White;Male;Self-emp-not-inc;252322;Some-college;10;Never-married;Farming-fishing;Other-relative;0;0;15;United-States;<=50K
11575;27;White;Female;Private;217913;Bachelors;13;Never-married;Transport-moving;Own-child;0;0;60;United-States;<=50K
11576;21;White;Male;Private;157709;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;10;United-States;<=50K
11577;64;White;Male;Private;192122;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;60;United-States;>50K
11578;41;White;Female;State-gov;107891;Some-college;10;Married-civ-spouse;Tech-support;Wife;0;0;26;United-States;>50K
11579;53;White;Male;Local-gov;176241;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Husband;0;1740;40;United-States;<=50K
11580;39;White;Male;Private;199413;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;60;United-States;>50K
11581;57;White;Male;Private;48631;9th;5;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11582;51;White;Male;Private;351775;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
11583;41;White;Male;Private;194179;HS-grad;9;Married-civ-spouse;Sales;Husband;5466;0;60;United-States;>50K
11584;50;White;Female;Private;124113;HS-grad;9;Divorced;Adm-clerical;Unmarried;0;0;45;United-States;<=50K
11585;30;White;Male;Self-emp-not-inc;190418;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;7352;0;60;United-States;>50K
11586;33;White;Male;Private;334586;Bachelors;13;Never-married;Prof-specialty;Not-in-family;13755;0;40;United-States;>50K
11587;54;White;Female;Private;220495;Some-college;10;Widowed;Exec-managerial;Unmarried;0;0;80;United-States;<=50K
11588;26;White;Male;Private;142578;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
11589;58;White;Male;Private;32343;HS-grad;9;Never-married;Farming-fishing;Not-in-family;0;0;20;United-States;<=50K
11590;39;Other;Male;Self-emp-inc;296351;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;60;Germany;<=50K
11591;26;White;Female;Private;222732;Some-college;10;Never-married;Other-service;Not-in-family;0;0;42;United-States;<=50K
11592;20;White;Male;Private;185978;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
11593;19;Black;Male;Private;242448;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
11594;39;White;Male;Private;97896;11th;7;Never-married;Handlers-cleaners;Unmarried;0;0;40;United-States;<=50K
11595;35;Asian-Pac-Islander;Male;Private;294139;Some-college;10;Married-civ-spouse;Tech-support;Husband;0;0;40;Vietnam;<=50K
11596;29;White;Male;Local-gov;143809;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;0;1856;40;United-States;>50K
11597;35;White;Male;Private;618144;Assoc-voc;11;Married-civ-spouse;Handlers-cleaners;Husband;3128;0;45;United-States;>50K
11598;36;White;Male;Private;57079;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
11599;37;White;Female;Private;175138;HS-grad;9;Widowed;Other-service;Not-in-family;0;0;45;Columbia;<=50K
11600;25;White;Male;Private;164404;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
11601;29;White;Female;Private;348553;HS-grad;9;Divorced;Other-service;Unmarried;0;0;35;United-States;<=50K
11602;22;White;Male;Private;356271;Prof-school;15;Never-married;Prof-specialty;Own-child;0;0;50;United-States;<=50K
11603;51;White;Male;Private;147863;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;55;United-States;>50K
11604;36;White;Female;Private;276626;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;5;United-States;<=50K
11605;20;White;Male;Private;38533;Assoc-acdm;12;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
11606;63;White;Male;Private;68886;Bachelors;13;Never-married;Sales;Not-in-family;4931;0;45;United-States;<=50K
11607;23;White;Female;Private;282680;Masters;14;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
11608;23;White;Male;Local-gov;301773;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
11609;40;White;Male;Federal-gov;34496;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;48;United-States;>50K
11610;46;White;Male;Private;426378;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
11611;31;White;Male;Private;183525;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;1856;40;United-States;>50K
11612;19;White;Female;Private;194069;11th;7;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
11613;45;White;Male;Self-emp-not-inc;450883;Some-college;10;Divorced;Transport-moving;Not-in-family;0;0;40;United-States;<=50K
11614;48;White;Male;Private;246957;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
11615;26;White;Female;Local-gov;53906;Bachelors;13;Married-civ-spouse;Exec-managerial;Wife;0;1961;40;United-States;>50K
11616;34;White;Male;Self-emp-not-inc;151173;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
11617;32;White;Male;Private;221656;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;Mexico;<=50K
11618;46;White;Male;Private;277671;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11619;39;White;Female;Private;359362;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;8439;0;38;United-States;>50K
11620;56;White;Male;Self-emp-inc;150856;Bachelors;13;Divorced;Exec-managerial;Not-in-family;0;0;50;Cuba;>50K
11621;46;White;Male;Local-gov;228210;Bachelors;13;Divorced;Exec-managerial;Not-in-family;0;1565;45;United-States;>50K
11622;27;White;Female;Self-emp-not-inc;118865;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;45;United-States;<=50K
11623;46;White;Male;Self-emp-not-inc;211852;HS-grad;9;Divorced;Farming-fishing;Other-relative;0;0;45;United-States;<=50K
11624;23;White;Female;Private;102930;HS-grad;9;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
11625;42;White;Female;Private;253602;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;>50K
11626;27;White;Male;Private;156452;Some-college;10;Divorced;Protective-serv;Unmarried;0;0;48;United-States;<=50K
11627;48;White;Male;Private;225864;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
11628;40;White;Male;Self-emp-not-inc;104670;Bachelors;13;Never-married;Exec-managerial;Other-relative;0;0;50;United-States;<=50K
11629;35;White;Male;Private;201461;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
11630;33;White;Female;Private;268443;Some-college;10;Never-married;Other-service;Not-in-family;0;0;35;United-States;<=50K
11631;50;White;Female;Self-emp-inc;103503;Bachelors;13;Divorced;Exec-managerial;Not-in-family;0;0;50;United-States;>50K
11632;18;White;Male;Private;386659;Some-college;10;Never-married;Craft-repair;Own-child;0;0;29;United-States;<=50K
11633;39;White;Male;Private;125301;Bachelors;13;Married-civ-spouse;Tech-support;Husband;0;1979;60;United-States;>50K
11634;26;White;Female;Private;204445;HS-grad;9;Never-married;Prof-specialty;Unmarried;0;0;72;United-States;<=50K
11635;34;White;Male;Self-emp-not-inc;217990;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
11636;22;White;Male;Private;177158;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
11637;37;White;Male;Private;95536;1st-4th;2;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
11638;58;White;Male;State-gov;194874;7th-8th;4;Married-civ-spouse;Farming-fishing;Husband;0;0;45;United-States;<=50K
11639;38;White;Male;Private;130872;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;>50K
11640;66;White;Male;Self-emp-not-inc;85647;9th;5;Married-civ-spouse;Farming-fishing;Husband;0;0;2;United-States;>50K
11641;36;White;Male;Private;184825;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
11642;35;White;Female;Self-emp-not-inc;93747;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Wife;0;0;30;United-States;<=50K
11643;43;White;Male;Private;28327;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
11644;38;White;Female;Private;163964;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;45;United-States;<=50K
11645;41;White;Male;Private;167683;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
11646;24;Black;Male;Private;148447;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
11647;43;White;Male;Private;30315;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11648;28;Asian-Pac-Islander;Male;Self-emp-not-inc;226583;Some-college;10;Never-married;Craft-repair;Not-in-family;0;0;40;Laos;<=50K
11649;45;White;Female;Local-gov;208345;HS-grad;9;Divorced;Other-service;Unmarried;0;0;40;Cuba;<=50K
11650;40;White;Male;Self-emp-not-inc;140649;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
11651;41;White;Male;Private;194763;HS-grad;9;Divorced;Transport-moving;Not-in-family;0;0;75;United-States;<=50K
11652;55;White;Male;Self-emp-inc;151254;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;38;United-States;<=50K
11653;21;White;Male;Private;156581;HS-grad;9;Never-married;Sales;Not-in-family;0;0;20;United-States;<=50K
11654;45;White;Female;State-gov;155229;Some-college;10;Separated;Adm-clerical;Not-in-family;0;0;35;United-States;<=50K
11655;38;White;Male;Self-emp-inc;135993;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;38;United-States;>50K
11656;34;Black;Female;Private;46971;Some-college;10;Never-married;Adm-clerical;Unmarried;2174;0;40;United-States;<=50K
11657;39;White;Male;Private;145288;10th;6;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Peru;<=50K
11658;47;Black;Male;Private;389611;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
11659;33;White;Female;Private;344834;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
11660;25;White;Female;Private;456040;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;30;United-States;<=50K
11661;22;White;Male;Private;326239;Some-college;10;Never-married;Machine-op-inspct;Own-child;0;0;20;United-States;<=50K
11662;34;White;Female;Self-emp-not-inc;402608;Bachelors;13;Divorced;Prof-specialty;Not-in-family;0;0;16;United-States;<=50K
11663;52;White;Male;Private;44265;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
11664;52;White;Male;Self-emp-not-inc;396421;10th;6;Married-civ-spouse;Farming-fishing;Husband;0;0;30;United-States;<=50K
11665;50;White;Female;Private;321897;Masters;14;Divorced;Exec-managerial;Unmarried;6426;0;60;United-States;>50K
11666;26;White;Male;Private;275663;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;8443;0;50;United-States;>50K
11667;55;White;Male;Local-gov;203786;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;25;United-States;>50K
11668;31;White;Female;Private;261409;9th;5;Never-married;Other-service;Not-in-family;0;0;40;Puerto-Rico;<=50K
11669;32;White;Male;Private;31047;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;>50K
11670;49;White;Male;Self-emp-inc;240797;Prof-school;15;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
11671;49;White;Male;Self-emp-not-inc;198448;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;1929;40;United-States;>50K
11672;45;White;Female;State-gov;400623;Masters;14;Divorced;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
11673;45;White;Male;Federal-gov;81329;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;7422;0;40;United-States;>50K
11674;19;White;Female;Private;372698;Some-college;10;Never-married;Other-service;Unmarried;0;0;20;United-States;<=50K
11675;24;Black;Female;Local-gov;53462;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;10;United-States;<=50K
11676;32;White;Male;Private;82259;11th;7;Married-civ-spouse;Other-service;Husband;3915;0;20;United-States;<=50K
11677;38;White;Male;Private;168877;Assoc-voc;11;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;>50K
11678;32;White;Male;Private;201459;10th;6;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;Mexico;<=50K
11679;30;Black;Male;Private;227064;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;70;United-States;<=50K
11680;67;White;Male;Self-emp-not-inc;319101;HS-grad;9;Widowed;Craft-repair;Not-in-family;1704;0;40;United-States;<=50K
11681;26;White;Male;Local-gov;329457;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;37;United-States;<=50K
11682;49;White;Male;Private;326652;Prof-school;15;Married-civ-spouse;Exec-managerial;Husband;0;0;42;United-States;>50K
11683;41;White;Female;Private;191260;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;0;0;6;United-States;>50K
11684;30;White;Male;Private;149774;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11685;41;White;Male;Private;62006;Masters;14;Married-civ-spouse;Prof-specialty;Husband;4638;0;46;United-States;>50K
11686;61;White;Male;Private;176281;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
11687;40;White;Male;Self-emp-not-inc;146195;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
11688;52;White;Male;Private;179386;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
11689;33;White;Male;Private;168466;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
11690;23;Black;Female;Private;181283;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;0;0;36;United-States;<=50K
11691;60;White;Female;Self-emp-inc;161620;HS-grad;9;Divorced;Exec-managerial;Not-in-family;0;0;55;United-States;>50K
11692;39;White;Male;Private;316424;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;42;United-States;<=50K
11693;28;White;Male;Private;108682;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;25;United-States;<=50K
11694;23;White;Male;Private;56933;11th;7;Never-married;Exec-managerial;Other-relative;0;0;40;United-States;<=50K
11695;51;White;Male;Local-gov;471003;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;1870;40;United-States;>50K
11696;52;White;Male;State-gov;190486;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;65;United-States;>50K
11697;34;White;Male;Private;258383;Some-college;10;Never-married;Protective-serv;Own-child;0;0;40;United-States;<=50K
11698;43;White;Male;Self-emp-not-inc;94162;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
11699;18;White;Male;Private;139727;9th;5;Never-married;Adm-clerical;Own-child;0;0;39;United-States;<=50K
11700;18;White;Male;Private;291983;Some-college;10;Never-married;Other-service;Own-child;2219;0;15;United-States;<=50K
11701;50;White;Male;Self-emp-not-inc;34863;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;50;United-States;<=50K
11702;28;White;Male;Federal-gov;21130;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;85;United-States;>50K
11703;19;White;Female;Private;273729;11th;7;Never-married;Exec-managerial;Own-child;0;0;35;United-States;<=50K
11704;40;White;Male;Private;222725;Some-college;10;Married-civ-spouse;Transport-moving;Husband;0;0;70;United-States;>50K
11705;42;White;Male;Self-emp-inc;84666;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
11706;36;White;Male;Self-emp-not-inc;82299;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
11707;40;White;Male;Self-emp-not-inc;375485;Some-college;10;Never-married;Farming-fishing;Not-in-family;0;0;70;United-States;<=50K
11708;52;White;Male;State-gov;92176;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;43;United-States;>50K
11709;54;White;Male;Private;146128;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;7808;0;65;United-States;>50K
11710;33;White;Female;Private;82231;Doctorate;16;Divorced;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
11711;74;White;Female;Private;91916;Prof-school;15;Widowed;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
11712;29;White;Male;Private;183589;12th;8;Married-civ-spouse;Craft-repair;Husband;0;0;53;United-States;<=50K
11713;35;White;Male;Private;159342;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
11714;28;White;Male;Private;178205;HS-grad;9;Divorced;Sales;Not-in-family;0;0;60;United-States;<=50K
11715;41;White;Male;Private;169706;Masters;14;Married-civ-spouse;Prof-specialty;Husband;3913;0;40;United-States;<=50K
11716;26;White;Female;Private;121646;HS-grad;9;Married-civ-spouse;Other-service;Wife;0;0;30;England;<=50K
11717;58;White;Male;Private;101613;7th-8th;4;Married-civ-spouse;Transport-moving;Husband;4563;0;50;United-States;<=50K
11718;39;White;Male;Private;220059;5th-6th;3;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;Mexico;<=50K
11719;18;White;Female;Private;360823;11th;7;Never-married;Sales;Own-child;0;0;16;United-States;<=50K
11720;51;White;Male;Private;66409;10th;6;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;>50K
11721;26;White;Male;Private;139872;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
11722;32;White;Male;Private;58588;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
11723;46;White;Male;Private;239969;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;60;United-States;>50K
11724;44;White;Female;Private;99471;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;0;0;45;United-States;>50K
11725;45;White;Male;Private;100483;Some-college;10;Married-civ-spouse;Transport-moving;Husband;4202;0;50;United-States;<=50K
11726;26;White;Male;Private;194279;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;<=50K
11727;34;White;Male;Private;38844;Bachelors;13;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
11728;37;Black;Female;Private;251259;Bachelors;13;Married-civ-spouse;Other-service;Wife;0;0;40;United-States;<=50K
11729;63;White;Male;Private;97348;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
11730;30;White;Female;Private;200776;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;19;United-States;<=50K
11731;55;White;Female;Self-emp-not-inc;145879;HS-grad;9;Widowed;Adm-clerical;Unmarried;0;0;33;United-States;<=50K
11732;57;White;Male;Private;263529;HS-grad;9;Divorced;Handlers-cleaners;Not-in-family;4701;0;40;United-States;<=50K
11733;38;White;Male;Private;395965;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;50;United-States;<=50K
11734;55;White;Female;Local-gov;223477;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;0;0;32;United-States;<=50K
11735;51;White;Male;Self-emp-inc;102709;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;45;United-States;>50K
11736;34;Other;Female;Private;143608;HS-grad;9;Never-married;Other-service;Unmarried;0;0;40;United-States;<=50K
11737;46;Black;Female;Private;188019;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;30;United-States;<=50K
11738;23;White;Male;Private;160783;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;24;United-States;<=50K
11739;35;White;Male;Local-gov;244246;Some-college;10;Married-civ-spouse;Protective-serv;Husband;4408;0;40;United-States;>50K
11740;56;White;Male;Private;241986;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;19032;0;60;United-States;>50K
11741;50;White;Female;Private;195533;HS-grad;9;Married-civ-spouse;Other-service;Wife;0;0;20;United-States;>50K
11742;35;White;Male;Private;317844;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
11743;44;White;Male;Private;230406;HS-grad;9;Married-spouse-absent;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
11744;42;White;Male;Self-emp-inc;186521;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
11745;19;White;Male;Private;454048;Some-college;10;Never-married;Sales;Own-child;0;0;40;United-States;<=50K
11746;51;Black;Female;Private;175341;9th;5;Divorced;Transport-moving;Unmarried;0;0;40;United-States;<=50K
11747;36;White;Male;Private;1128315;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;3121;0;50;United-States;>50K
11748;36;White;Female;Private;118418;HS-grad;9;Divorced;Sales;Unmarried;0;0;60;United-States;<=50K
11749;37;White;Male;Private;424461;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
11750;46;White;Female;Private;127823;Bachelors;13;Never-married;Sales;Not-in-family;0;0;50;Mexico;>50K
11751;49;Black;Male;Private;141270;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;19091;0;40;United-States;>50K
11752;54;Black;Male;Self-emp-not-inc;154153;11th;7;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
11753;40;White;Female;Private;277063;10th;6;Widowed;Other-service;Not-in-family;0;0;55;United-States;<=50K
11754;58;White;Male;Local-gov;154842;10th;6;Married-civ-spouse;Transport-moving;Husband;0;0;32;United-States;<=50K
11755;38;Asian-Pac-Islander;Female;Private;336710;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;7342;0;45;Philippines;>50K
11756;51;White;Male;Private;367807;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
11757;31;White;Female;Private;266313;Assoc-voc;11;Divorced;Prof-specialty;Not-in-family;0;0;40;Cuba;<=50K
11758;31;White;Male;Local-gov;204492;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;45;United-States;<=50K
11759;32;White;Male;Private;193807;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;50;United-States;<=50K
11760;47;Amer-Indian-Eskimo;Female;Private;332488;HS-grad;9;Widowed;Adm-clerical;Unmarried;0;0;56;United-States;<=50K
11761;67;White;Male;Self-emp-not-inc;138284;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;15;United-States;<=50K
11762;58;White;Male;Private;206221;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
11763;21;White;Male;Private;133487;Some-college;10;Never-married;Tech-support;Unmarried;0;0;40;United-States;<=50K
11764;67;White;Female;Self-emp-not-inc;179247;Bachelors;13;Widowed;Sales;Unmarried;2255;0;15;United-States;<=50K
11765;33;White;Male;Private;253032;HS-grad;9;Married-civ-spouse;Tech-support;Husband;0;0;40;United-States;<=50K
11766;42;White;Male;Self-emp-not-inc;202151;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;1978;60;United-States;>50K
11767;38;White;Male;Self-emp-inc;147354;Prof-school;15;Divorced;Prof-specialty;Not-in-family;0;0;60;United-States;>50K
11768;42;White;Male;Local-gov;255343;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
11769;39;White;Male;Local-gov;52357;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
11770;49;White;Male;Local-gov;200173;10th;6;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
11771;33;Asian-Pac-Islander;Female;Private;297630;Bachelors;13;Never-married;Prof-specialty;Unmarried;0;1669;45;United-States;<=50K
11772;34;White;Female;Local-gov;214642;5th-6th;3;Divorced;Machine-op-inspct;Unmarried;0;0;40;Guatemala;<=50K
