ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
15301;39;White;Male;Private;164712;Some-college;10;Never-married;Transport-moving;Unmarried;0;0;40;United-States;<=50K
15302;24;White;Male;Private;195808;Some-college;10;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
15303;21;White;Female;Private;199444;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;44;United-States;<=50K
15304;23;Black;Female;Private;126346;9th;5;Never-married;Other-service;Unmarried;0;0;30;United-States;<=50K
15305;54;White;Female;Private;177675;HS-grad;9;Divorced;Adm-clerical;Unmarried;0;0;42;United-States;<=50K
15306;23;White;Female;Private;50341;Masters;14;Never-married;Sales;Not-in-family;0;0;20;United-States;<=50K
15307;39;White;Male;Private;237943;HS-grad;9;Divorced;Machine-op-inspct;Unmarried;0;1726;40;United-States;<=50K
15308;23;White;Male;Private;126945;Some-college;10;Never-married;Prof-specialty;Not-in-family;0;0;25;United-States;<=50K
15311;41;Black;Male;Private;267252;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;1902;40;United-States;>50K
15312;32;Black;Male;Private;174704;11th;7;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
15313;57;White;Male;Private;124771;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
15314;18;White;Female;Private;200603;HS-grad;9;Never-married;Adm-clerical;Other-relative;0;0;30;United-States;<=50K
15315;60;White;Male;State-gov;165827;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;7688;0;60;United-States;>50K
15316;21;White;Female;Private;301199;Some-college;10;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
15317;53;White;Female;Private;215790;Some-college;10;Widowed;Adm-clerical;Other-relative;0;0;22;United-States;<=50K
15318;38;White;Male;Private;87556;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;7688;0;55;United-States;>50K
15319;21;White;Male;Private;111467;Some-college;10;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
15320;53;White;Female;Private;82646;Doctorate;16;Divorced;Exec-managerial;Not-in-family;0;0;55;United-States;>50K
15321;24;White;Male;Private;162282;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
15322;36;White;Male;Federal-gov;239074;Assoc-acdm;12;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
15323;29;Black;Male;Private;214925;Masters;14;Never-married;Exec-managerial;Not-in-family;0;0;60;United-States;<=50K
15324;23;White;Male;Private;194247;Some-college;10;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
15325;44;White;Male;Private;211531;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
15326;32;White;Male;Local-gov;223267;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;48;United-States;<=50K
15327;25;White;Female;Private;201635;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;50;United-States;<=50K
15328;41;White;Male;Self-emp-not-inc;188738;HS-grad;9;Divorced;Craft-repair;Unmarried;0;0;27;United-States;<=50K
15329;18;White;Female;Private;133055;HS-grad;9;Never-married;Other-service;Own-child;0;0;30;United-States;<=50K
15330;57;White;Male;Private;61761;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;1672;45;United-States;<=50K
15331;62;White;Male;Private;103344;Bachelors;13;Widowed;Exec-managerial;Not-in-family;10520;0;50;United-States;>50K
15332;29;White;Male;Private;109814;Bachelors;13;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
15333;19;Black;Female;Private;225294;HS-grad;9;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
15334;35;White;Male;Self-emp-not-inc;97277;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;65;United-States;>50K
15335;52;White;Male;Private;146711;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
15336;28;White;Female;Private;286452;10th;6;Never-married;Machine-op-inspct;Unmarried;0;0;40;United-States;<=50K
15337;38;White;Male;Private;20308;HS-grad;9;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
15338;42;Black;Female;Private;224203;Some-college;10;Widowed;Sales;Unmarried;0;0;40;United-States;<=50K
15339;41;Black;Male;Private;225978;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
15340;23;White;Male;Private;237720;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;38;United-States;<=50K
15341;31;White;Male;Private;156743;Masters;14;Married-civ-spouse;Sales;Husband;0;0;76;United-States;>50K
15342;31;White;Male;Private;509364;5th-6th;3;Never-married;Machine-op-inspct;Not-in-family;0;0;45;Mexico;<=50K
15343;46;White;Male;Private;144351;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
15344;18;White;Female;Private;375515;11th;7;Never-married;Sales;Own-child;0;0;20;United-States;<=50K
15345;57;White;Male;Self-emp-not-inc;103529;Masters;14;Married-civ-spouse;Tech-support;Husband;0;0;38;United-States;>50K
15346;25;White;Female;Private;199472;Assoc-voc;11;Never-married;Adm-clerical;Not-in-family;0;0;38;United-States;<=50K
15347;32;White;Male;Private;348152;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
15348;27;White;Male;Private;221166;9th;5;Never-married;Farming-fishing;Own-child;0;0;40;United-States;<=50K
15349;46;White;Male;Federal-gov;341762;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;7688;0;45;United-States;>50K
15351;43;White;Male;State-gov;159449;HS-grad;9;Never-married;Craft-repair;Unmarried;0;0;40;United-States;<=50K
15352;56;White;Female;Self-emp-not-inc;110238;Bachelors;13;Married-spouse-absent;Prof-specialty;Not-in-family;0;0;40;United-States;>50K
15353;19;White;Female;Private;458558;HS-grad;9;Married-civ-spouse;Craft-repair;Wife;0;0;40;United-States;<=50K
15354;20;White;Female;Federal-gov;340217;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
15355;42;White;Male;Private;155106;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;0;0;45;United-States;<=50K
15356;90;White;Male;Private;90523;HS-grad;9;Widowed;Transport-moving;Unmarried;0;0;99;United-States;<=50K
15357;25;Black;Male;Private;122756;11th;7;Separated;Machine-op-inspct;Not-in-family;0;0;35;United-States;<=50K
15358;27;Black;Female;Private;293828;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;40;Jamaica;<=50K
15359;48;White;Male;Private;299291;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;44;United-States;<=50K
15360;48;Black;Male;Federal-gov;483261;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
15361;27;White;Male;Private;122038;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;48;United-States;<=50K
15362;46;White;Female;Private;160647;Bachelors;13;Widowed;Tech-support;Unmarried;0;0;38;United-States;<=50K
15363;32;White;Male;Private;106541;5th-6th;3;Married-civ-spouse;Other-service;Other-relative;0;0;40;United-States;<=50K
15364;22;White;Male;Private;126945;Assoc-voc;11;Married-civ-spouse;Tech-support;Husband;0;0;40;United-States;<=50K
15365;24;White;Female;Private;188505;Bachelors;13;Married-AF-spouse;Prof-specialty;Wife;0;0;40;United-States;>50K
15366;31;White;Male;Private;377850;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;65;United-States;<=50K
15367;20;White;Female;Private;193586;Some-college;10;Never-married;Prof-specialty;Not-in-family;0;0;18;United-States;<=50K
15368;28;White;Male;Self-emp-not-inc;315417;Prof-school;15;Never-married;Prof-specialty;Not-in-family;2176;0;40;United-States;<=50K
15369;40;White;Male;Self-emp-inc;57233;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
15370;39;White;Male;Private;195253;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
15371;54;White;Male;Local-gov;172991;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
15372;59;White;Male;Local-gov;223215;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;42;United-States;<=50K
15373;17;White;Female;Private;95799;11th;7;Never-married;Sales;Own-child;0;0;18;United-States;<=50K
15374;25;White;Male;Self-emp-not-inc;213385;Some-college;10;Never-married;Craft-repair;Own-child;0;0;80;United-States;<=50K
15375;49;White;Male;Local-gov;202467;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;>50K
15376;55;White;Male;Self-emp-not-inc;145574;HS-grad;9;Divorced;Exec-managerial;Not-in-family;34095;0;60;United-States;<=50K
15377;39;White;Male;Private;147548;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
15378;67;White;Female;Private;105216;Some-college;10;Widowed;Prof-specialty;Not-in-family;0;0;16;United-States;<=50K
15379;28;White;Male;Private;77760;HS-grad;9;Never-married;Other-service;Unmarried;0;0;40;United-States;<=50K
15380;35;White;Male;Private;167990;9th;5;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Canada;<=50K
15381;44;White;Male;Private;167005;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;0;0;48;United-States;>50K
15382;51;White;Male;Private;108435;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;47;United-States;>50K
15383;55;Asian-Pac-Islander;Male;Private;56645;Bachelors;13;Widowed;Farming-fishing;Own-child;0;0;40;United-States;<=50K
15384;45;White;Male;Local-gov;304973;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;78;United-States;>50K
15385;32;White;Male;Private;42596;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;48;United-States;<=50K
15386;45;White;Female;Private;220641;Some-college;10;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
15387;45;White;Male;Private;101452;Masters;14;Married-civ-spouse;Exec-managerial;Husband;15024;0;60;England;>50K
15388;35;White;Male;Private;188888;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;>50K
15389;55;White;Male;Local-gov;168790;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;44;United-States;<=50K
15390;59;White;Male;Private;98361;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
15391;22;White;Female;Private;401762;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;55;United-States;<=50K
15392;46;Black;Female;Local-gov;160187;Masters;14;Widowed;Exec-managerial;Unmarried;0;0;35;United-States;<=50K
15393;23;White;Male;Private;203715;HS-grad;9;Never-married;Farming-fishing;Own-child;0;0;40;United-States;<=50K
15394;47;White;Male;Private;144351;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
15395;34;White;Male;Private;420749;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;30;Germany;<=50K
15396;51;White;Male;Private;106151;11th;7;Divorced;Transport-moving;Own-child;0;0;40;United-States;<=50K
15397;40;White;Male;Private;362482;Assoc-voc;11;Married-civ-spouse;Sales;Husband;0;0;50;United-States;<=50K
15398;24;White;Male;State-gov;38151;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;12;United-States;<=50K
15399;20;White;Male;Private;42706;Some-college;10;Never-married;Farming-fishing;Not-in-family;0;0;72;United-States;<=50K
15400;44;White;Male;Private;126199;Some-college;10;Divorced;Transport-moving;Unmarried;1831;0;50;United-States;<=50K
15401;26;White;Male;Private;165510;HS-grad;9;Divorced;Craft-repair;Unmarried;0;0;40;United-States;<=50K
15402;35;White;Female;Local-gov;216068;HS-grad;9;Separated;Adm-clerical;Unmarried;0;0;38;United-States;<=50K
15403;23;Asian-Pac-Islander;Male;Private;215624;Some-college;10;Never-married;Machine-op-inspct;Unmarried;0;0;40;Vietnam;<=50K
15404;40;White;Male;Private;239708;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;50;United-States;<=50K
15405;49;White;Male;Local-gov;199378;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
15406;32;White;Male;Private;230420;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;45;United-States;<=50K
15407;28;White;Female;Private;395022;Assoc-voc;11;Divorced;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
15408;51;White;Male;Private;338620;Masters;14;Married-civ-spouse;Exec-managerial;Husband;15024;0;60;United-States;>50K
15409;62;White;Male;Private;210142;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
15410;31;White;Male;Private;446358;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Mexico;<=50K
15411;47;White;Male;Local-gov;352614;Assoc-acdm;12;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;>50K
15412;36;White;Female;Private;293528;Assoc-voc;11;Never-married;Tech-support;Not-in-family;0;0;3;United-States;<=50K
15413;44;White;Male;State-gov;55395;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
15415;46;White;Male;Private;428405;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
15416;32;White;Male;Private;126838;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
15417;51;Black;Female;Self-emp-not-inc;136836;Assoc-acdm;12;Divorced;Transport-moving;Unmarried;0;0;30;United-States;<=50K
15418;48;White;Male;Private;105838;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
15419;28;Black;Female;Private;139903;Bachelors;13;Never-married;Machine-op-inspct;Unmarried;0;0;40;United-States;<=50K
15420;57;White;Male;Self-emp-inc;106103;Some-college;10;Married-civ-spouse;Tech-support;Husband;0;0;60;United-States;>50K
15421;33;White;Male;Private;186824;Assoc-voc;11;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
15422;42;White;Male;Private;350387;HS-grad;9;Separated;Machine-op-inspct;Not-in-family;0;0;15;United-States;<=50K
15423;17;White;Male;Private;142912;10th;6;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
15425;31;White;Male;Self-emp-inc;114937;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;55;United-States;>50K
15427;35;White;Male;Private;147258;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;0;1974;40;United-States;<=50K
15428;20;White;Male;Private;451996;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
15429;36;White;Female;Private;149833;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;<=50K
15430;24;White;Female;Private;211968;Some-college;10;Never-married;Sales;Not-in-family;0;0;24;United-States;<=50K
15431;33;Black;Male;Private;287908;Some-college;10;Married-civ-spouse;Transport-moving;Husband;0;0;50;United-States;>50K
15432;36;White;Male;Private;166549;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;<=50K
15433;31;White;Female;Private;25216;Bachelors;13;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
15434;29;White;Female;Private;286452;Assoc-acdm;12;Divorced;Sales;Unmarried;3418;0;40;United-States;<=50K
15435;47;White;Male;Private;162034;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;60;United-States;>50K
15436;30;White;Male;Private;186932;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;5178;0;75;United-States;>50K
15437;34;White;Male;Private;82938;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;50;United-States;<=50K
15438;23;White;Female;Private;122048;HS-grad;9;Never-married;Machine-op-inspct;Other-relative;0;0;40;United-States;<=50K
15439;33;White;Male;Private;118710;Assoc-voc;11;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
15440;59;White;Female;Private;243226;10th;6;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
15441;67;White;Male;Self-emp-not-inc;268514;Bachelors;13;Divorced;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
15442;26;White;Male;Private;365289;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
15443;27;Asian-Pac-Islander;Male;Private;165365;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;2885;0;40;Laos;<=50K
15445;24;White;Male;Private;283757;Bachelors;13;Never-married;Adm-clerical;Own-child;0;0;39;United-States;<=50K
15446;44;White;Male;Federal-gov;206553;Assoc-voc;11;Divorced;Tech-support;Not-in-family;0;0;40;United-States;<=50K
15447;31;White;Male;Private;113364;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
15448;28;White;Male;Private;328949;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;60;United-States;<=50K
15449;19;White;Female;Private;83930;HS-grad;9;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
15450;31;White;Female;Self-emp-not-inc;325355;Bachelors;13;Married-civ-spouse;Exec-managerial;Wife;0;1902;40;United-States;>50K
15451;20;White;Female;Private;131852;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
15452;64;White;Female;Private;119506;HS-grad;9;Divorced;Other-service;Not-in-family;0;0;15;United-States;<=50K
15453;47;White;Female;State-gov;100818;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;>50K
15454;36;White;Female;Private;162302;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;35;United-States;<=50K
15455;48;White;Male;Private;182211;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;44;United-States;>50K
15456;19;White;Female;Self-emp-not-inc;194205;Some-college;10;Never-married;Other-service;Own-child;0;0;40;Mexico;<=50K
15457;22;Black;Female;Private;141040;HS-grad;9;Never-married;Sales;Own-child;0;0;35;United-States;<=50K
15458;56;White;Male;Private;346033;9th;5;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
15459;22;White;Male;Private;177125;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;50;United-States;<=50K
15460;37;White;Male;Private;241174;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;99;United-States;>50K
15461;57;White;Female;Local-gov;130532;Bachelors;13;Widowed;Prof-specialty;Not-in-family;0;0;35;United-States;<=50K
15462;38;White;Male;Private;168496;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
15463;34;Black;Female;Private;362787;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;0;0;40;United-States;<=50K
15465;38;White;Female;Federal-gov;48123;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
15466;30;Asian-Pac-Islander;Male;Self-emp-inc;173858;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;1902;40;South;>50K
15467;32;White;Male;Private;207201;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;45;United-States;>50K
15468;29;Black;Female;Private;37933;12th;8;Married-spouse-absent;Other-service;Not-in-family;0;0;40;United-States;<=50K
15469;56;White;Male;Private;33323;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
15470;42;White;Female;Private;175943;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Wife;7298;0;35;United-States;>50K
15472;71;White;Female;Local-gov;229110;HS-grad;9;Widowed;Exec-managerial;Other-relative;0;0;33;United-States;<=50K
15473;20;White;Male;Private;113511;11th;7;Never-married;Transport-moving;Own-child;0;0;40;United-States;<=50K
15474;25;White;Male;Private;333677;HS-grad;9;Never-married;Machine-op-inspct;Own-child;0;0;36;United-States;<=50K
15477;61;White;Male;Private;115023;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
15478;24;White;Female;State-gov;133586;Bachelors;13;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;<=50K
15479;51;Black;Female;Private;91137;9th;5;Never-married;Other-service;Unmarried;0;0;40;United-States;<=50K
15480;27;White;Male;Private;105598;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
15481;41;White;Female;Private;352812;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;0;1902;40;United-States;>50K
15482;31;White;Male;Private;204829;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
15483;39;Black;Female;Private;247733;HS-grad;9;Divorced;Priv-house-serv;Unmarried;0;0;16;United-States;<=50K
15485;51;White;Male;Self-emp-not-inc;103257;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
15486;52;White;Female;Private;178915;HS-grad;9;Never-married;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
15487;49;White;Male;Private;54260;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
15488;43;White;Male;Private;55395;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
15489;45;White;Male;Private;233511;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;1977;60;United-States;>50K
15490;49;White;Male;Private;318331;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
15491;19;White;Female;Private;195985;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
15492;44;White;Male;Self-emp-not-inc;38876;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;40;United-States;<=50K
15493;67;White;Male;Self-emp-inc;81413;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
15494;58;White;Male;Private;172618;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;>50K
15495;36;White;Male;Private;174717;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;7688;0;40;United-States;>50K
15496;67;White;Female;Private;224984;HS-grad;9;Widowed;Adm-clerical;Not-in-family;15831;0;16;Germany;>50K
15497;61;White;Male;Private;423297;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
15498;55;Black;Female;Local-gov;88856;7th-8th;4;Never-married;Other-service;Unmarried;0;0;40;United-States;<=50K
15500;35;White;Male;Federal-gov;39207;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
15501;35;Black;Female;Private;340018;10th;6;Never-married;Other-service;Unmarried;0;0;38;United-States;<=50K
15502;20;White;Female;State-gov;30796;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;10;United-States;<=50K
15503;51;Black;Female;Private;155403;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;<=50K
15504;23;White;Male;Private;238092;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
15505;39;White;Male;Private;225605;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;24;United-States;<=50K
15506;36;White;Female;Private;289148;Some-college;10;Divorced;Other-service;Unmarried;0;0;40;United-States;<=50K
15507;47;White;Male;Private;339863;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;45;United-States;>50K
15508;27;White;Male;Private;178778;Bachelors;13;Never-married;Sales;Not-in-family;0;0;80;United-States;>50K
15509;29;White;Male;Private;568490;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
15510;21;White;Male;State-gov;129345;Some-college;10;Never-married;Protective-serv;Not-in-family;0;0;40;United-States;<=50K
15511;18;White;Female;Private;447882;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;20;United-States;<=50K
15512;24;White;Male;Private;314165;Some-college;10;Never-married;Exec-managerial;Own-child;0;0;20;United-States;<=50K
15513;39;White;Male;Federal-gov;382859;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
15514;51;White;Male;State-gov;82504;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
15515;47;White;Male;Private;149700;Bachelors;13;Married-civ-spouse;Tech-support;Husband;15024;0;40;United-States;>50K
15516;62;White;Female;Private;209844;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;30;United-States;<=50K
15517;49;White;Male;Private;62546;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
15518;20;White;Male;Private;228686;11th;7;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
15519;24;White;Male;Private;326587;Some-college;10;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
15520;25;White;Female;Private;202091;HS-grad;9;Never-married;Exec-managerial;Own-child;0;0;40;United-States;<=50K
15521;54;White;Male;Self-emp-not-inc;310774;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
15522;25;White;Male;Private;450246;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
15524;43;White;Female;Private;142444;Some-college;10;Divorced;Sales;Unmarried;0;0;55;United-States;>50K
15525;26;White;Male;Private;82246;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;1876;38;United-States;<=50K
15526;24;White;Male;Private;192766;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
15527;18;Amer-Indian-Eskimo;Male;Private;53109;11th;7;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
15529;45;White;Male;Self-emp-not-inc;298130;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;25;United-States;<=50K
15530;26;White;Male;Private;135645;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
15531;47;White;Male;Private;265275;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
15533;21;Black;Male;Without-pay;232719;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
15534;29;White;Female;Private;167716;HS-grad;9;Divorced;Other-service;Unmarried;0;0;99;United-States;<=50K
15535;68;White;Male;Private;107627;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;15;United-States;<=50K
15536;21;Black;Male;Private;129674;Some-college;10;Never-married;Exec-managerial;Not-in-family;0;0;48;Mexico;<=50K
15537;28;White;Male;Self-emp-inc;114053;Some-college;10;Never-married;Exec-managerial;Not-in-family;0;0;30;United-States;<=50K
15538;46;White;Female;Private;202560;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;>50K
15539;35;Black;Female;Private;219902;HS-grad;9;Separated;Transport-moving;Unmarried;0;0;48;United-States;<=50K
15540;50;White;Male;Self-emp-not-inc;192654;10th;6;Never-married;Craft-repair;Not-in-family;0;0;25;United-States;<=50K
15541;48;White;Male;Self-emp-inc;238966;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
15543;59;White;Male;Private;153484;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;15024;0;50;United-States;>50K
15544;23;Black;Male;Private;161874;Some-college;10;Never-married;Exec-managerial;Own-child;0;0;40;United-States;<=50K
15545;53;White;Female;Private;260106;HS-grad;9;Widowed;Sales;Not-in-family;0;0;30;United-States;<=50K
15546;50;White;Male;Self-emp-inc;240374;Masters;14;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
15548;53;Other;Male;Private;223696;12th;8;Married-spouse-absent;Handlers-cleaners;Not-in-family;0;0;56;Dominican-Republic;<=50K
15549;52;Black;Male;Private;176134;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;48;United-States;<=50K
15550;38;White;Male;Private;186959;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;<=50K
15551;43;White;Male;Private;456236;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
