ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
10522;51;White;Female;Private;172493;Some-college;10;Never-married;Exec-managerial;Not-in-family;0;0;12;United-States;<=50K
10523;38;White;Male;Private;174717;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
10524;23;White;Male;Private;70261;Some-college;10;Never-married;Other-service;Own-child;0;0;30;United-States;<=50K
10525;45;White;Female;State-gov;50567;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;<=50K
10526;26;White;Female;Private;175789;HS-grad;9;Divorced;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
10527;23;White;Female;Private;104443;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
10528;32;White;Male;Private;83253;Some-college;10;Married-civ-spouse;Transport-moving;Husband;0;0;60;United-States;<=50K
10529;20;White;Male;Federal-gov;178517;Some-college;10;Never-married;Tech-support;Not-in-family;0;0;40;United-States;<=50K
10530;31;White;Male;Private;240771;Some-college;10;Married-civ-spouse;Craft-repair;Husband;4386;0;50;United-States;>50K
10531;30;White;Male;Private;112650;HS-grad;9;Divorced;Craft-repair;Own-child;0;0;40;United-States;<=50K
10532;39;Black;Male;Local-gov;272166;Bachelors;13;Separated;Prof-specialty;Not-in-family;0;0;30;United-States;<=50K
10533;61;White;Male;Self-emp-not-inc;215591;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;1887;40;United-States;>50K
10534;45;White;Male;Private;260490;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
10535;67;White;Female;Local-gov;176931;7th-8th;4;Widowed;Other-service;Not-in-family;0;0;20;United-States;<=50K
10536;47;White;Female;Private;115070;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
10537;24;White;Male;Private;91999;Assoc-acdm;12;Never-married;Exec-managerial;Not-in-family;0;0;20;United-States;<=50K
10538;35;White;Male;Self-emp-not-inc;181705;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;3103;0;40;United-States;>50K
10539;67;White;Male;Self-emp-not-inc;123393;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;6418;0;58;United-States;>50K
10540;35;White;Female;Private;162256;Assoc-voc;11;Divorced;Adm-clerical;Not-in-family;6849;0;40;United-States;<=50K
10541;43;White;Male;Private;338290;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
10542;49;White;Female;Local-gov;304246;Masters;14;Separated;Prof-specialty;Unmarried;0;0;70;United-States;<=50K
10543;32;White;Male;Private;131584;HS-grad;9;Married-civ-spouse;Sales;Husband;7298;0;40;United-States;>50K
10544;49;White;Male;Local-gov;358668;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;>50K
10545;37;White;Male;Private;118681;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;38;Puerto-Rico;<=50K
10546;27;White;Male;Private;302406;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
10547;38;Black;Female;State-gov;354591;HS-grad;9;Never-married;Other-service;Unmarried;114;0;38;United-States;<=50K
10548;21;White;Male;Private;191243;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
10549;45;White;Female;Local-gov;164427;Bachelors;13;Divorced;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
10550;77;Black;Female;Private;344425;9th;5;Married-civ-spouse;Priv-house-serv;Wife;0;0;10;United-States;<=50K
10551;53;White;Male;Private;203173;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
10552;57;White;Male;Private;218649;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
10553;58;White;Male;Local-gov;160586;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;40;United-States;<=50K
10554;68;White;Male;Self-emp-not-inc;450580;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;20;United-States;<=50K
10555;38;White;Male;Private;229009;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;45;United-States;<=50K
10556;39;White;Male;Private;252327;9th;5;Separated;Craft-repair;Own-child;0;0;35;Mexico;<=50K
10557;18;White;Male;Private;54440;Some-college;10;Never-married;Other-service;Own-child;0;0;30;United-States;<=50K
10558;77;White;Male;Self-emp-not-inc;72931;7th-8th;4;Married-spouse-absent;Adm-clerical;Not-in-family;0;0;20;Italy;>50K
10559;46;White;Male;Private;394860;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
10560;38;White;Female;Private;229180;Bachelors;13;Never-married;Exec-managerial;Unmarried;0;0;40;Cuba;<=50K
10561;64;White;Male;Private;182979;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
10562;34;White;Male;Private;199539;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;48;United-States;>50K
10563;30;White;Female;Private;272451;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
10564;54;White;Male;Self-emp-not-inc;123011;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;15024;0;52;United-States;>50K
10565;54;Black;Male;Private;118108;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
10566;53;White;Female;Private;358056;11th;7;Divorced;Other-service;Unmarried;0;0;40;United-States;<=50K
10567;37;White;Female;Local-gov;48976;Bachelors;13;Never-married;Prof-specialty;Not-in-family;4865;0;45;United-States;<=50K
10568;22;White;Female;Private;218215;Some-college;10;Never-married;Exec-managerial;Own-child;0;0;40;United-States;<=50K
10569;23;Black;Female;Private;234460;7th-8th;4;Never-married;Machine-op-inspct;Own-child;0;0;40;Dominican-Republic;<=50K
10570;58;White;Female;Private;116901;HS-grad;9;Divorced;Other-service;Unmarried;0;0;25;United-States;<=50K
10571;34;White;Male;Private;167781;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;50;United-States;<=50K
10572;52;White;Male;Private;186303;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;15024;0;55;Canada;>50K
10573;24;White;Female;Private;211968;Some-college;10;Never-married;Sales;Not-in-family;0;0;24;United-States;<=50K
10574;33;White;Male;Private;181091;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
10575;35;White;Male;Self-emp-not-inc;102471;HS-grad;9;Divorced;Farming-fishing;Not-in-family;0;0;80;Puerto-Rico;<=50K
10576;43;White;Female;State-gov;308498;HS-grad;9;Married-spouse-absent;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
10577;46;White;Female;Private;160647;Bachelors;13;Widowed;Tech-support;Unmarried;0;0;38;United-States;<=50K
10578;44;White;Female;Private;216411;Assoc-voc;11;Separated;Prof-specialty;Not-in-family;0;0;40;Dominican-Republic;<=50K
10579;40;Black;Male;Local-gov;261497;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;35;United-States;<=50K
10580;32;White;Male;Self-emp-inc;377836;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
10581;51;White;Female;Private;215647;HS-grad;9;Divorced;Prof-specialty;Not-in-family;0;0;43;United-States;<=50K
10582;36;White;Female;State-gov;212143;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;0;0;20;United-States;>50K
10583;21;White;Female;Private;182614;Some-college;10;Never-married;Sales;Other-relative;0;0;40;Poland;<=50K
10584;46;Black;Female;Private;169324;HS-grad;9;Separated;Other-service;Not-in-family;0;0;45;Jamaica;<=50K
10585;55;White;Female;Local-gov;166502;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;45;United-States;<=50K
10586;20;White;Female;Private;205975;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;20;United-States;<=50K
10587;45;White;Male;Self-emp-inc;173664;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
10588;48;Black;Male;Private;182566;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
10589;63;White;Male;Private;66634;9th;5;Married-civ-spouse;Craft-repair;Husband;0;0;16;United-States;<=50K
10590;47;White;Male;Self-emp-not-inc;107231;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;0;1672;65;United-States;<=50K
10591;20;White;Female;Private;170091;Some-college;10;Never-married;Other-service;Own-child;0;0;35;United-States;<=50K
10592;37;White;Male;Private;632613;10th;6;Married-civ-spouse;Farming-fishing;Husband;0;0;35;Mexico;<=50K
10593;42;White;Female;State-gov;192397;Some-college;10;Divorced;Adm-clerical;Own-child;0;0;38;United-States;<=50K
10594;23;Black;Female;Private;313573;Bachelors;13;Never-married;Sales;Own-child;0;0;25;United-States;<=50K
10595;52;White;Male;Private;175714;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;0;0;55;United-States;>50K
10596;59;White;Male;Private;32552;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;4;United-States;<=50K
10597;19;White;Male;Private;269991;HS-grad;9;Never-married;Other-service;Own-child;0;0;40;Puerto-Rico;<=50K
10598;38;White;Male;Private;32528;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
10599;22;White;Male;Private;403519;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
10600;36;White;Male;Self-emp-not-inc;206520;Bachelors;13;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
10601;24;White;Female;Private;96279;HS-grad;9;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
10602;39;White;Male;Private;322143;12th;8;Married-civ-spouse;Transport-moving;Husband;15024;0;70;United-States;>50K
10603;21;White;Female;Private;185551;HS-grad;9;Never-married;Sales;Own-child;0;0;36;United-States;<=50K
10604;53;White;Female;Local-gov;132304;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
10605;36;White;Male;Federal-gov;68781;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;35;United-States;<=50K
10606;37;White;Female;Private;89559;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;<=50K
10607;53;White;Female;Private;191025;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;43;United-States;<=50K
10608;46;White;Male;Private;72896;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
10609;39;White;Male;Federal-gov;200968;Some-college;10;Married-civ-spouse;Adm-clerical;Other-relative;0;0;45;United-States;>50K
10610;42;White;Male;Local-gov;100793;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;60;United-States;>50K
10611;35;White;Male;Private;125933;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;>50K
10612;22;White;Male;Private;200593;Some-college;10;Never-married;Sales;Own-child;0;0;40;United-States;<=50K
10613;65;White;Female;Private;143554;Some-college;10;Separated;Adm-clerical;Not-in-family;0;0;38;United-States;<=50K
10614;40;White;Male;Self-emp-not-inc;33658;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
10615;51;White;Male;Private;290856;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;>50K
10616;65;White;Male;Private;169047;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;10;United-States;<=50K
10617;53;White;Male;Private;167651;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
10618;41;White;Male;Self-emp-not-inc;100800;Masters;14;Married-civ-spouse;Exec-managerial;Husband;7298;0;70;United-States;>50K
10619;51;White;Male;Self-emp-not-inc;74160;Masters;14;Divorced;Prof-specialty;Unmarried;0;0;60;United-States;>50K
10620;44;White;Male;Private;33155;Doctorate;16;Never-married;Prof-specialty;Not-in-family;0;0;45;United-States;<=50K
10621;20;White;Female;Private;188612;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;38;Nicaragua;<=50K
10622;35;White;Male;Private;187711;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
10623;58;White;Male;Private;187487;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
10624;28;White;Male;Self-emp-inc;31717;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
10625;39;White;Female;Private;103710;HS-grad;9;Never-married;Sales;Unmarried;0;0;60;United-States;<=50K
10626;51;White;Female;Private;93193;HS-grad;9;Divorced;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
10627;40;Black;Female;Private;164647;Some-college;10;Divorced;Prof-specialty;Unmarried;0;0;38;United-States;<=50K
10628;42;White;Male;Private;185413;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
10629;67;White;Female;Private;160456;11th;7;Widowed;Other-service;Not-in-family;0;0;40;United-States;<=50K
10630;67;White;Female;Self-emp-not-inc;431426;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;2;United-States;<=50K
10631;26;White;Male;Private;557236;HS-grad;9;Never-married;Transport-moving;Not-in-family;0;0;40;United-States;<=50K
10632;46;White;Female;Private;97883;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
10633;70;White;Male;Self-emp-inc;207938;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;2377;50;United-States;>50K
10634;38;White;Male;Private;203836;HS-grad;9;Married-civ-spouse;Sales;Husband;3464;0;40;Columbia;<=50K
10635;29;White;Female;Private;342989;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
10636;29;White;Female;Federal-gov;119848;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
10637;36;White;Male;Private;89202;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;50;United-States;<=50K
10638;41;White;Male;Private;134130;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
10639;30;White;Male;Private;220148;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;1848;50;United-States;>50K
10640;36;White;Female;Private;214378;HS-grad;9;Divorced;Prof-specialty;Own-child;0;0;40;United-States;>50K
10641;27;White;Female;Private;96219;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;45;United-States;<=50K
10642;38;White;Male;Private;333651;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;15024;0;70;United-States;>50K
10643;54;White;Female;Private;21698;10th;6;Divorced;Other-service;Unmarried;0;0;40;United-States;<=50K
10644;40;White;Male;Private;201495;Bachelors;13;Divorced;Protective-serv;Not-in-family;0;0;45;United-States;<=50K
10645;21;White;Male;Private;306850;HS-grad;9;Never-married;Transport-moving;Own-child;0;0;40;United-States;<=50K
10646;22;White;Male;Private;244366;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
10647;19;White;Female;Private;212468;Some-college;10;Never-married;Other-service;Own-child;0;0;15;United-States;<=50K
10648;47;Black;Female;Federal-gov;99549;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
10649;47;Asian-Pac-Islander;Male;Private;133969;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;2885;0;65;Japan;<=50K
10650;38;White;Male;Private;212245;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
10651;20;White;Male;Private;191910;HS-grad;9;Never-married;Protective-serv;Own-child;0;0;40;United-States;<=50K
10652;23;White;Male;Local-gov;190709;Assoc-acdm;12;Never-married;Protective-serv;Not-in-family;0;0;52;United-States;<=50K
10653;54;Asian-Pac-Islander;Male;Local-gov;219276;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;Philippines;>50K
10654;26;White;Female;Private;292803;Some-college;10;Never-married;Other-service;Own-child;0;0;24;United-States;<=50K
10655;34;White;Male;Private;176185;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;1741;40;United-States;<=50K
10656;48;Black;Female;Private;176140;11th;7;Divorced;Other-service;Unmarried;0;0;40;United-States;<=50K
10657;40;White;Female;Private;207025;HS-grad;9;Never-married;Adm-clerical;Not-in-family;6849;0;38;United-States;<=50K
10658;52;White;Female;Private;194259;HS-grad;9;Divorced;Sales;Not-in-family;0;0;40;Germany;<=50K
10659;47;White;Male;Self-emp-not-inc;159726;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
10660;46;Black;Male;Self-emp-not-inc;342907;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;60;United-States;>50K
10661;46;White;Female;Private;188027;Some-college;10;Never-married;Exec-managerial;Unmarried;0;0;45;United-States;<=50K
10662;28;White;Male;Self-emp-not-inc;182826;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;35;United-States;<=50K
10663;42;White;Female;Private;284758;HS-grad;9;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
10664;51;White;Male;Private;138179;HS-grad;9;Separated;Machine-op-inspct;Not-in-family;0;1876;40;United-States;<=50K
10665;40;White;Male;Self-emp-not-inc;49156;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;20;United-States;<=50K
10666;44;White;Male;Private;183342;Prof-school;15;Married-civ-spouse;Exec-managerial;Husband;0;0;55;United-States;>50K
10667;33;White;Female;Private;179758;HS-grad;9;Married-civ-spouse;Sales;Wife;0;0;20;United-States;<=50K
10668;32;White;Female;Local-gov;100135;HS-grad;9;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
10669;37;White;Male;Private;66686;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
10670;61;White;Male;Private;179743;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;2051;20;United-States;<=50K
10671;44;White;Male;Private;165815;9th;5;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
10672;61;White;Male;Self-emp-not-inc;84409;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
10673;61;Asian-Pac-Islander;Male;Self-emp-not-inc;133969;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;63;South;<=50K
10674;65;White;Female;Private;174603;5th-6th;3;Widowed;Machine-op-inspct;Not-in-family;0;0;10;Italy;<=50K
10675;37;White;Male;Private;64922;Bachelors;13;Separated;Other-service;Not-in-family;0;0;70;England;<=50K
10676;40;White;Male;Private;175674;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
10677;56;White;Female;Private;108276;Bachelors;13;Widowed;Other-service;Not-in-family;0;0;40;United-States;<=50K
10678;52;White;Male;Self-emp-inc;254211;Masters;14;Married-civ-spouse;Prof-specialty;Husband;15024;0;60;United-States;>50K
10679;25;White;Male;Private;169100;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
10680;31;White;Male;Private;219619;HS-grad;9;Never-married;Sales;Other-relative;0;0;48;United-States;<=50K
10681;30;Black;Male;Local-gov;363032;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
10682;18;White;Female;Private;139576;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
10683;56;White;Male;Private;199763;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
10684;26;White;Female;Private;202203;Bachelors;13;Never-married;Adm-clerical;Other-relative;0;0;50;United-States;<=50K
10685;30;White;Male;Self-emp-not-inc;146161;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;1887;50;United-States;>50K
10686;30;White;Male;Private;94413;Some-college;10;Divorced;Transport-moving;Not-in-family;0;0;30;United-States;<=50K
10687;47;White;Male;Federal-gov;220269;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;>50K
10688;45;Black;Female;Private;172274;Doctorate;16;Divorced;Prof-specialty;Unmarried;0;3004;35;United-States;>50K
10689;64;White;Male;Private;312498;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
10690;38;White;Male;Private;131808;Assoc-voc;11;Divorced;Craft-repair;Unmarried;0;0;40;United-States;<=50K
10691;27;White;Male;Private;106935;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
10692;46;White;Male;Private;364548;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;48;United-States;>50K
10693;36;White;Male;Private;245090;Some-college;10;Married-civ-spouse;Craft-repair;Husband;3137;0;50;El-Salvador;<=50K
10694;47;Black;Male;Private;343742;HS-grad;9;Separated;Craft-repair;Unmarried;0;0;40;United-States;<=50K
10695;47;White;Male;Private;297884;10th;6;Widowed;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
10696;41;Asian-Pac-Islander;Male;Private;173858;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;0;0;40;China;<=50K
10697;62;Black;Female;Local-gov;407669;7th-8th;4;Widowed;Other-service;Not-in-family;0;0;35;United-States;<=50K
10698;28;White;Male;Private;222442;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;51;Cuba;<=50K
10699;59;White;Male;Self-emp-not-inc;148526;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
10700;34;Black;Male;Private;281852;HS-grad;9;Never-married;Transport-moving;Not-in-family;0;0;80;United-States;<=50K
10701;26;White;Male;Private;33610;HS-grad;9;Never-married;Transport-moving;Own-child;0;0;40;United-States;<=50K
10702;20;White;Male;Private;353195;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;35;United-States;<=50K
10703;36;White;Male;Private;190759;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;>50K
10704;29;White;Male;Local-gov;132412;Bachelors;13;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
10705;38;White;Male;Private;348739;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;60;United-States;<=50K
10706;66;White;Male;Private;126511;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
10707;23;Black;Male;Private;199070;HS-grad;9;Never-married;Protective-serv;Own-child;0;0;16;United-States;<=50K
10708;69;White;Male;Local-gov;122850;10th;6;Married-civ-spouse;Exec-managerial;Husband;0;0;20;United-States;<=50K
10709;47;White;Female;Private;176319;HS-grad;9;Married-civ-spouse;Sales;Own-child;0;0;38;United-States;>50K
10710;42;White;Male;Private;198316;Assoc-voc;11;Divorced;Craft-repair;Not-in-family;0;0;35;United-States;<=50K
10711;46;White;Male;Private;138999;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
10712;22;Amer-Indian-Eskimo;Male;Private;214134;10th;6;Never-married;Transport-moving;Not-in-family;0;0;84;United-States;<=50K
10713;33;White;Male;Self-emp-not-inc;176185;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
10714;39;White;Male;Self-emp-inc;131288;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;5178;0;48;United-States;>50K
10715;37;White;Male;Self-emp-not-inc;107737;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
10716;34;White;Male;Private;195602;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;0;0;44;United-States;<=50K
10717;42;White;Male;Private;184857;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;16;United-States;<=50K
10718;33;White;Male;Private;318982;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
10719;26;White;Male;Private;31350;11th;7;Never-married;Farming-fishing;Not-in-family;0;0;50;United-States;<=50K
10720;28;White;Male;Private;73037;10th;6;Never-married;Transport-moving;Unmarried;0;0;30;United-States;<=50K
10721;31;White;Male;Private;110643;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
10722;63;White;Male;Self-emp-not-inc;52144;Some-college;10;Widowed;Exec-managerial;Not-in-family;0;0;35;United-States;<=50K
10723;36;White;Male;Private;289190;HS-grad;9;Divorced;Craft-repair;Unmarried;0;0;40;United-States;<=50K
10724;35;Asian-Pac-Islander;Male;Local-gov;302149;Bachelors;13;Married-civ-spouse;Sales;Husband;7298;0;40;Philippines;>50K
10725;27;White;Female;Private;60374;HS-grad;9;Widowed;Craft-repair;Unmarried;0;1594;26;United-States;<=50K
10726;35;White;Male;Private;341643;Bachelors;13;Never-married;Sales;Not-in-family;0;0;55;United-States;<=50K
10727;31;White;Male;Private;247444;Assoc-voc;11;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Columbia;<=50K
10728;38;White;Male;Self-emp-not-inc;58972;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
10729;55;White;Male;Self-emp-not-inc;189721;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;20;United-States;<=50K
10730;32;White;Female;State-gov;481096;5th-6th;3;Never-married;Machine-op-inspct;Own-child;0;0;10;United-States;<=50K
10731;42;White;Female;Private;318255;HS-grad;9;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
10732;28;Black;Female;Local-gov;135567;Bachelors;13;Never-married;Adm-clerical;Not-in-family;4101;0;60;United-States;<=50K
10733;61;Black;Female;Private;190682;HS-grad;9;Widowed;Craft-repair;Not-in-family;0;1669;50;United-States;<=50K
10734;55;Black;Female;Private;148590;10th;6;Widowed;Craft-repair;Unmarried;0;0;40;United-States;<=50K
10735;40;White;Female;Private;143046;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;45;United-States;<=50K
10736;28;White;Female;Local-gov;220754;HS-grad;9;Separated;Transport-moving;Own-child;0;0;25;United-States;<=50K
10737;23;White;Male;Private;236994;HS-grad;9;Never-married;Sales;Own-child;0;0;60;United-States;<=50K
10738;31;White;Female;Private;158162;Bachelors;13;Never-married;Exec-managerial;Not-in-family;13550;0;50;United-States;>50K
10739;37;White;Female;Private;174503;Bachelors;13;Widowed;Prof-specialty;Not-in-family;0;0;50;United-States;<=50K
10740;44;White;Male;Self-emp-inc;121352;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
10741;37;White;Male;Private;91711;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
10742;34;White;Female;Private;221167;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;>50K
10743;39;White;Male;Private;194287;7th-8th;4;Never-married;Other-service;Own-child;0;1602;35;United-States;<=50K
10744;65;White;Male;Private;242580;Some-college;10;Divorced;Prof-specialty;Not-in-family;11678;0;50;United-States;>50K
10745;37;Black;Female;Private;177285;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Wife;0;0;48;United-States;>50K
10746;39;White;Female;Private;219483;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;5013;0;32;United-States;<=50K
10747;54;White;Female;Private;46401;Some-college;10;Divorced;Other-service;Not-in-family;0;0;47;United-States;<=50K
10748;35;White;Male;Private;103605;11th;7;Married-civ-spouse;Farming-fishing;Husband;0;0;40;United-States;<=50K
10749;39;White;Male;Private;207824;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;60;United-States;<=50K
10750;40;White;Male;Private;198316;10th;6;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
10751;24;White;Male;Private;83141;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
